workload,NoH,battery,battery_capacity,battery_speed,battery_embodied_rate,allocationType,carbon_trace,failures,runtime,energy_usage,scheduler_delay,SLA_violations,carbon_emission,embodied_carbon_host,embodied_carbon_battery,total_carbon
surf,277,320_3000,320,3000,100.0,normal,TW,no,10702638000.0,211385319424.0,-9999.0,-9999.0,27738735.06070374,19215199.15,1086011.0,48039945.21070374
surf,277,320_3000,320,3000,100.0,normal,US,no,10702638000.0,212343160832.0,-9999.0,-9999.0,21466396.35347003,19215199.15,1086011.0,41767606.50347003
surf,277,320_3000,320,3000,100.0,normal,US-CAL-BANC,no,10702638000.0,212343160832.0,-9999.0,-9999.0,10239604.152097933,19215199.15,1086011.0,30540814.30209793
surf,277,320_3000,320,3000,100.0,normal,US-CAL-CISO,no,10702638000.0,212343160832.0,-9999.0,-9999.0,6064102.694875688,19215199.15,1086011.0,26365312.844875686
surf,277,320_3000,320,3000,100.0,normal,US-CAL-IID,no,10702638000.0,212343160832.0,-9999.0,-9999.0,21921668.14897251,19215199.15,1086011.0,42222878.29897251
surf,277,320_3000,320,3000,100.0,normal,US-CAL-LDWP,no,10702638000.0,211191169024.0,-9999.0,-9999.0,15054186.001255488,19215199.15,1086011.0,35355396.15125549
surf,277,320_3000,320,3000,100.0,normal,US-CAL-TIDC,no,10702638000.0,212343160832.0,-9999.0,-9999.0,17705146.34699607,19215199.15,1086011.0,38006356.49699607
surf,277,320_3000,320,3000,100.0,normal,US-CAR-CPLE,no,10702638000.0,212343160832.0,-9999.0,-9999.0,16047627.222401999,19215199.15,1086011.0,36348837.372402
surf,277,320_3000,320,3000,100.0,normal,US-CAR-CPLW,no,10702638000.0,212343160832.0,-9999.0,-9999.0,24609591.01718691,19215199.15,1086011.0,44910801.16718691
surf,277,320_3000,320,3000,100.0,normal,US-CAR-DUK,no,10702638000.0,212343160832.0,-9999.0,-9999.0,15512237.139018172,19215199.15,1086011.0,35813447.28901817
surf,277,320_3000,320,3000,100.0,normal,US-CAR-SC,no,10702638000.0,212343160832.0,-9999.0,-9999.0,32323047.65884564,19215199.15,1086011.0,52624257.80884564
surf,277,320_3000,320,3000,100.0,normal,US-CAR-SCEG,no,10702638000.0,212343160832.0,-9999.0,-9999.0,22151355.542576704,19215199.15,1086011.0,42452565.69257671
surf,277,320_3000,320,3000,100.0,normal,US-CAR-YAD,no,10702638000.0,212141309952.0,-9999.0,-9999.0,2063311.5195700414,19215199.15,1086011.0,22364521.66957004
surf,277,320_3000,320,3000,100.0,normal,US-CENT-SPA,no,10702638000.0,211191169024.0,-9999.0,-9999.0,3060571.750477729,19215199.15,1086011.0,23361781.900477726
surf,277,320_3000,320,3000,100.0,normal,US-CENT-SWPP,no,10702638000.0,212156153856.0,-9999.0,-9999.0,18813056.560923837,19215199.15,1086011.0,39114266.710923836
surf,277,320_3000,320,3000,100.0,normal,US-FLA-FMPP,no,10702638000.0,212343160832.0,-9999.0,-9999.0,30152193.827656344,19215199.15,1086011.0,50453403.97765634
surf,277,320_3000,320,3000,100.0,normal,US-FLA-FPC,no,10702638000.0,212343160832.0,-9999.0,-9999.0,26619801.4839645,19215199.15,1086011.0,46921011.633964494
surf,277,320_3000,320,3000,100.0,normal,US-FLA-FPL,no,10702638000.0,212308426752.0,-9999.0,-9999.0,18982262.863301013,19215199.15,1086011.0,39283473.013301015
surf,277,320_3000,320,3000,100.0,normal,US-FLA-GVL,no,10702638000.0,211819069440.0,-9999.0,-9999.0,32973394.408699237,19215199.15,1086011.0,53274604.558699235
surf,277,320_3000,320,3000,100.0,normal,US-FLA-JEA,no,10702638000.0,212249853952.0,-9999.0,-9999.0,34239369.57492541,19215199.15,1086011.0,54540579.72492541
surf,277,320_3000,320,3000,100.0,normal,US-FLA-SEC,no,10702638000.0,212156153856.0,-9999.0,-9999.0,32405610.49321405,19215199.15,1086011.0,52706820.64321405
surf,277,320_3000,320,3000,100.0,normal,US-FLA-TAL,no,10702638000.0,212308426752.0,-9999.0,-9999.0,25718190.64180571,19215199.15,1086011.0,46019400.79180571
surf,277,320_3000,320,3000,100.0,normal,US-FLA-TEC,no,10702638000.0,212343160832.0,-9999.0,-9999.0,26002949.004266497,19215199.15,1086011.0,46304159.15426649
surf,277,320_3000,320,3000,100.0,normal,US-MIDA-PJM,no,10702638000.0,212343160832.0,-9999.0,-9999.0,22076641.590602797,19215199.15,1086011.0,42377851.74060279
surf,277,320_3000,320,3000,100.0,normal,US-MIDW-AECI,no,10702638000.0,212343160832.0,-9999.0,-9999.0,31004409.23567373,19215199.15,1086011.0,51305619.38567373
surf,277,320_3000,320,3000,100.0,normal,US-MIDW-LGEE,no,10702638000.0,211947503616.0,-9999.0,-9999.0,49816730.21258087,19215199.15,1086011.0,70117940.36258087
surf,277,320_3000,320,3000,100.0,normal,US-MIDW-MISO,no,10702638000.0,212156153856.0,-9999.0,-9999.0,25058789.41122854,19215199.15,1086011.0,45359999.56122854
surf,277,320_3000,320,3000,100.0,normal,US-NE-ISNE,no,10702638000.0,211191169024.0,-9999.0,-9999.0,14980233.00130024,19215199.15,1086011.0,35281443.15130024
surf,277,320_3000,320,3000,100.0,normal,US-NW-AVA,no,10702638000.0,211191169024.0,-9999.0,-9999.0,8549388.000259278,19215199.15,1086011.0,28850598.15025928
surf,277,320_3000,320,3000,100.0,normal,US-NW-BPAT,no,10702638000.0,211191169024.0,-9999.0,-9999.0,4401747.000269354,19215199.15,1086011.0,24702957.150269352
surf,277,320_3000,320,3000,100.0,normal,US-NW-CHPD,no,10702638000.0,212343160832.0,-9999.0,-9999.0,1450572.8101329461,19215199.15,1086011.0,21751782.960132945
surf,277,320_3000,320,3000,100.0,normal,US-NW-DOPD,no,10702638000.0,212343160832.0,-9999.0,-9999.0,1428643.0955749704,19215199.15,1086011.0,21729853.24557497
surf,277,320_3000,320,3000,100.0,normal,US-NW-GCPD,no,10702638000.0,212308426752.0,-9999.0,-9999.0,2559953.513299336,19215199.15,1086011.0,22861163.663299333
surf,277,320_3000,320,3000,100.0,normal,US-NW-GRID,no,10702638000.0,211191169024.0,-9999.0,-9999.0,23778504.003033984,19215199.15,1086011.0,44079714.15303399
surf,277,320_3000,320,3000,100.0,normal,US-NW-IPCO,no,10702638000.0,212343160832.0,-9999.0,-9999.0,9435432.687491855,19215199.15,1086011.0,29736642.837491855
surf,277,320_3000,320,3000,100.0,normal,US-NW-NEVP,no,10702638000.0,212343160832.0,-9999.0,-9999.0,17021170.330374636,19215199.15,1086011.0,37322380.480374634
surf,277,320_3000,320,3000,100.0,normal,US-NW-NWMT,no,10702638000.0,212156153856.0,-9999.0,-9999.0,22602682.82975136,19215199.15,1086011.0,42903892.97975136
surf,277,320_3000,320,3000,100.0,normal,US-NW-PACE,no,10702638000.0,212343160832.0,-9999.0,-9999.0,24903312.388886914,19215199.15,1086011.0,45204522.53888691
surf,277,320_3000,320,3000,100.0,normal,US-NW-PACW,no,10702638000.0,211191169024.0,-9999.0,-9999.0,7991383.500403787,19215199.15,1086011.0,28292593.650403786
surf,277,320_3000,320,3000,100.0,normal,US-NW-PGE,no,10702638000.0,212258799616.0,-9999.0,-9999.0,8273735.887148179,19215199.15,1086011.0,28574946.037148178
surf,277,320_3000,320,3000,100.0,normal,US-NW-PSCO,no,10702638000.0,212264370176.0,-9999.0,-9999.0,20591371.737914693,19215199.15,1086011.0,40892581.88791469
surf,277,320_3000,320,3000,100.0,normal,US-NW-PSEI,no,10702638000.0,211191169024.0,-9999.0,-9999.0,7515510.000057648,19215199.15,1086011.0,27816720.150057647
surf,277,320_3000,320,3000,100.0,normal,US-NW-SCL,no,10702638000.0,211191169024.0,-9999.0,-9999.0,3133210.7504315935,19215199.15,1086011.0,23434420.900431592
surf,277,320_3000,320,3000,100.0,normal,US-NW-TPWR,no,10702638000.0,211191169024.0,-9999.0,-9999.0,3126813.250225495,19215199.15,1086011.0,23428023.400225494
surf,277,320_3000,320,3000,100.0,normal,US-NW-WACM,no,10702638000.0,212343160832.0,-9999.0,-9999.0,30271167.78869616,19215199.15,1086011.0,50572377.93869616
surf,277,320_3000,320,3000,100.0,normal,US-NW-WAUW,no,10702638000.0,212343160832.0,-9999.0,-9999.0,10816723.540923426,19215199.15,1086011.0,31117933.690923423
surf,277,320_3000,320,3000,100.0,normal,US-NY-NYIS,no,10702638000.0,212012875776.0,-9999.0,-9999.0,15979369.888359018,19215199.15,1086011.0,36280580.038359016
surf,277,320_3000,320,3000,100.0,normal,US-SE-SOCO,no,10702638000.0,212343160832.0,-9999.0,-9999.0,22796973.242825255,19215199.15,1086011.0,43098183.39282525
surf,277,320_3000,320,3000,100.0,normal,US-SW-AZPS,no,10702638000.0,212343160832.0,-9999.0,-9999.0,17638930.33059463,19215199.15,1086011.0,37940140.48059463
surf,277,320_3000,320,3000,100.0,normal,US-SW-EPE,no,10702638000.0,212214726656.0,-9999.0,-9999.0,24049419.33383255,19215199.15,1086011.0,44350629.48383255
surf,277,320_3000,320,3000,100.0,normal,US-SW-PNM,no,10702638000.0,212343160832.0,-9999.0,-9999.0,14070740.751429532,19215199.15,1086011.0,34371950.901429534
surf,277,320_3000,320,3000,100.0,normal,US-SW-SRP,no,10702638000.0,212343160832.0,-9999.0,-9999.0,11686290.248794276,19215199.15,1086011.0,31987500.398794275
surf,277,320_3000,320,3000,100.0,normal,US-SW-TEPC,no,10702638000.0,212343160832.0,-9999.0,-9999.0,26910898.488119178,19215199.15,1086011.0,47212108.638119176
surf,277,320_3000,320,3000,100.0,normal,US-SW-WALC,no,10702638000.0,211191169024.0,-9999.0,-9999.0,14893393.001047855,19215199.15,1086011.0,35194603.151047856
surf,277,320_3000,320,3000,100.0,normal,US-TEN-TVA,no,10702638000.0,212343160832.0,-9999.0,-9999.0,19310823.23533336,19215199.15,1086011.0,39612033.38533336
surf,277,320_3000,320,3000,100.0,normal,US-TEX-ERCO,no,10702638000.0,212343160832.0,-9999.0,-9999.0,17780583.848503195,19215199.15,1086011.0,38081793.99850319
surf,277,320_3000,320,3000,100.0,normal,UY,no,10702638000.0,212299104256.0,-9999.0,-9999.0,2781074.023561183,19215199.15,1086011.0,23082284.173561182
surf,277,320_3000,320,3000,100.0,normal,ZA,no,10702638000.0,212012875776.0,-9999.0,-9999.0,41219505.75977397,19215199.15,1086011.0,61520715.90977397
surf,277,320_400,320,400,100.0,normal,AT,no,10702638000.0,212214726656.0,-9999.0,-9999.0,4018366.9072524863,19215199.15,1086011.0,24319577.057252485
surf,277,320_400,320,400,100.0,normal,AU,no,10702638000.0,211191169024.0,-9999.0,-9999.0,24454650.0002708,19215199.15,1086011.0,44755860.1502708
surf,277,320_400,320,400,100.0,normal,AU-NSW,no,10702638000.0,211819069440.0,-9999.0,-9999.0,25667205.482523285,19215199.15,1086011.0,45968415.63252328
surf,277,320_400,320,400,100.0,normal,AU-NT,no,10702638000.0,212343160832.0,-9999.0,-9999.0,28676563.647763204,19215199.15,1086011.0,48977773.7977632
surf,277,320_400,320,400,100.0,normal,AU-QLD,no,10702638000.0,211191169024.0,-9999.0,-9999.0,26793216.00122356,19215199.15,1086011.0,47094426.151223555
surf,277,320_400,320,400,100.0,normal,AU-SA,no,10702638000.0,212308426752.0,-9999.0,-9999.0,8708522.278002743,19215199.15,1086011.0,29009732.42800274
surf,277,320_400,320,400,100.0,normal,AU-TAS,no,10702638000.0,211612942336.0,-9999.0,-9999.0,5983375.358826816,19215199.15,1086011.0,26284585.508826815
surf,277,320_400,320,400,100.0,normal,AU-VIC,no,10702638000.0,211191169024.0,-9999.0,-9999.0,28742690.003062554,19215199.15,1086011.0,49043900.15306255
surf,277,320_400,320,400,100.0,normal,AU-WA,no,10702638000.0,212343160832.0,-9999.0,-9999.0,18930445.405987218,19215199.15,1086011.0,39231655.55598722
surf,277,320_400,320,400,100.0,normal,BA,no,10702638000.0,212091191296.0,-9999.0,-9999.0,24698120.727957748,19215199.15,1086011.0,44999330.87795775
surf,277,320_400,320,400,100.0,normal,BE,no,10702638000.0,212091191296.0,-9999.0,-9999.0,6312331.6355996225,19215199.15,1086011.0,26613541.78559962
surf,277,320_400,320,400,100.0,normal,BG,no,10702638000.0,211782483968.0,-9999.0,-9999.0,12748743.171122339,19215199.15,1086011.0,33049953.321122337
surf,277,320_400,320,400,100.0,normal,BR,no,10702638000.0,211191169024.0,-9999.0,-9999.0,4057521.750481304,19215199.15,1086011.0,24358731.900481302
surf,277,320_400,320,400,100.0,normal,BR-CS,no,10702638000.0,211631226880.0,-9999.0,-9999.0,4706794.239013773,19215199.15,1086011.0,25008004.38901377
surf,277,320_400,320,400,100.0,normal,BR-N,no,10702638000.0,211191169024.0,-9999.0,-9999.0,4111687.000226121,19215199.15,1086011.0,24412897.15022612
surf,277,320_400,320,400,100.0,normal,BR-NE,no,10702638000.0,212343160832.0,-9999.0,-9999.0,1994515.0752606795,19215199.15,1086011.0,22295725.22526068
surf,277,320_400,320,400,100.0,normal,BR-S,no,10702638000.0,211258867712.0,-9999.0,-9999.0,3678390.257573331,19215199.15,1086011.0,23979600.407573327
surf,277,320_400,320,400,100.0,normal,CA-ON,no,10702638000.0,211819069440.0,-9999.0,-9999.0,3912332.1449742834,19215199.15,1086011.0,24213542.294974282
surf,277,320_400,320,400,100.0,normal,CA-QC,no,10702638000.0,211191169024.0,-9999.0,-9999.0,1981373.7501469394,19215199.15,1086011.0,22282583.90014694
surf,277,320_400,320,400,100.0,normal,CH,no,10702638000.0,212156153856.0,-9999.0,-9999.0,2925745.57698333,19215199.15,1086011.0,23226955.726983327
surf,277,320_400,320,400,100.0,normal,CL-SEN,no,10702638000.0,212343160832.0,-9999.0,-9999.0,11837011.412445342,19215199.15,1086011.0,32138221.562445343
surf,277,320_400,320,400,100.0,normal,CR,no,10702638000.0,211191169024.0,-9999.0,-9999.0,7758567.000656655,19215199.15,1086011.0,28059777.150656655
surf,277,320_400,320,400,100.0,normal,CY,no,10702638000.0,212012875776.0,-9999.0,-9999.0,26596365.69467325,19215199.15,1086011.0,46897575.844673246
surf,277,320_400,320,400,100.0,normal,CZ,no,10702638000.0,211191169024.0,-9999.0,-9999.0,23304068.00307277,19215199.15,1086011.0,43605278.15307277
surf,277,320_400,320,400,100.0,normal,DE,no,10702638000.0,212091191296.0,-9999.0,-9999.0,14029751.020426804,19215199.15,1086011.0,34330961.1704268
surf,277,320_400,320,400,100.0,normal,DK,no,10702638000.0,212343160832.0,-9999.0,-9999.0,5764121.333131517,19215199.15,1086011.0,26065331.483131517
surf,277,320_400,320,400,100.0,normal,DK-BHM,no,10702638000.0,212249460736.0,-9999.0,-9999.0,2285462.5891649374,19215199.15,1086011.0,22586672.739164937
surf,277,320_400,320,400,100.0,normal,DK-DK1,no,10702638000.0,212343160832.0,-9999.0,-9999.0,5236256.356183358,19215199.15,1086011.0,25537466.506183356
surf,277,320_400,320,400,100.0,normal,DK-DK2,no,10702638000.0,212293533696.0,-9999.0,-9999.0,6456233.712685655,19215199.15,1086011.0,26757443.862685654
surf,277,320_400,320,400,100.0,normal,EE,no,10702638000.0,211819069440.0,-9999.0,-9999.0,15133785.192440866,19215199.15,1086011.0,35434995.342440866
surf,277,320_400,320,400,100.0,normal,ES,no,10702638000.0,212264370176.0,-9999.0,-9999.0,4877743.097200884,19215199.15,1086011.0,25178953.247200884
surf,277,320_400,320,400,100.0,normal,FI,no,10702638000.0,212343160832.0,-9999.0,-9999.0,4197877.592327237,19215199.15,1086011.0,24499087.742327236
surf,277,320_400,320,400,100.0,normal,FR,no,10702638000.0,211191169024.0,-9999.0,-9999.0,1384911.625006072,19215199.15,1086011.0,21686121.77500607
surf,277,320_400,320,400,100.0,normal,GB,no,10702638000.0,211694518272.0,-9999.0,-9999.0,7273399.786205508,19215199.15,1086011.0,27574609.936205506
surf,277,320_400,320,400,100.0,normal,GB-NIR,no,10702638000.0,211191169024.0,-9999.0,-9999.0,16753525.000485891,19215199.15,1086011.0,37054735.15048589
surf,277,320_400,320,400,100.0,normal,GR,no,10702638000.0,211916636160.0,-9999.0,-9999.0,12582799.61981875,19215199.15,1086011.0,32884009.76981875
surf,277,320_400,320,400,100.0,normal,HK,no,10702638000.0,212343160832.0,-9999.0,-9999.0,25540050.8,19215199.15,1086011.0,45841260.95
surf,277,320_400,320,400,100.0,normal,HR,no,10702638000.0,212343160832.0,-9999.0,-9999.0,10020198.839892153,19215199.15,1086011.0,30321408.98989215
surf,277,320_400,320,400,100.0,normal,HU,no,10702638000.0,212091191296.0,-9999.0,-9999.0,10268673.484974328,19215199.15,1086011.0,30569883.634974327
surf,277,320_400,320,400,100.0,normal,IE,no,10702638000.0,211631226880.0,-9999.0,-9999.0,22998861.59469394,19215199.15,1086011.0,43300071.744693935
surf,277,320_400,320,400,100.0,normal,IL,no,10702638000.0,212091191296.0,-9999.0,-9999.0,28591356.298272796,19215199.15,1086011.0,48892566.448272794
surf,277,320_400,320,400,100.0,normal,IN,no,10702638000.0,211819069440.0,-9999.0,-9999.0,37780962.431151755,19215199.15,1086011.0,58082172.58115175
surf,277,320_400,320,400,100.0,normal,IN-EA,no,10702638000.0,211631226880.0,-9999.0,-9999.0,45706527.45947729,19215199.15,1086011.0,66007737.60947729
surf,277,320_400,320,400,100.0,normal,IN-NE,no,10702638000.0,212343160832.0,-9999.0,-9999.0,24342618.443592332,19215199.15,1086011.0,44643828.59359233
surf,277,320_400,320,400,100.0,normal,IN-NO,no,10702638000.0,211819069440.0,-9999.0,-9999.0,30683347.440531857,19215199.15,1086011.0,50984557.590531856
surf,277,320_400,320,400,100.0,normal,IN-SO,no,10702638000.0,211853803520.0,-9999.0,-9999.0,32084607.25015505,19215199.15,1086011.0,52385817.40015505
surf,277,320_400,320,400,100.0,normal,IN-WE,no,10702638000.0,212264370176.0,-9999.0,-9999.0,43129085.904471576,19215199.15,1086011.0,63430296.054471575
surf,277,320_400,320,400,100.0,normal,IS,no,10702638000.0,212343160832.0,-9999.0,-9999.0,1654811.3292129163,19215199.15,1086011.0,21956021.479212914
surf,277,320_400,320,400,100.0,normal,IT,no,10702638000.0,212012875776.0,-9999.0,-9999.0,11707678.03001473,19215199.15,1086011.0,32008888.18001473
surf,277,320_400,320,400,100.0,normal,IT-CNO,no,10702638000.0,211994935296.0,-9999.0,-9999.0,10959055.012119167,19215199.15,1086011.0,31260265.162119165
surf,277,320_400,320,400,100.0,normal,IT-CSO,no,10702638000.0,212012875776.0,-9999.0,-9999.0,11721289.337106256,19215199.15,1086011.0,32022499.487106256
surf,277,320_400,320,400,100.0,normal,IT-NO,no,10702638000.0,211191169024.0,-9999.0,-9999.0,11200332.000483777,19215199.15,1086011.0,31501542.150483776
surf,277,320_400,320,400,100.0,normal,IT-SAR,no,10702638000.0,212343160832.0,-9999.0,-9999.0,23731456.983921964,19215199.15,1086011.0,44032667.133921966
surf,277,320_400,320,400,100.0,normal,IT-SIC,no,10702638000.0,212308426752.0,-9999.0,-9999.0,11331154.472649831,19215199.15,1086011.0,31632364.62264983
surf,277,320_400,320,400,100.0,normal,IT-SO,no,10702638000.0,212214726656.0,-9999.0,-9999.0,10732968.536577592,19215199.15,1086011.0,31034178.68657759
surf,277,320_400,320,400,100.0,normal,JP,no,10702638000.0,211191169024.0,-9999.0,-9999.0,21076906.000996407,19215199.15,1086011.0,41378116.1509964
surf,277,320_400,320,400,100.0,normal,JP-CB,no,10702638000.0,211191169024.0,-9999.0,-9999.0,20847586.00148223,19215199.15,1086011.0,41148796.151482224
surf,277,320_400,320,400,100.0,normal,JP-CG,no,10702638000.0,211385319424.0,-9999.0,-9999.0,20383816.62934065,19215199.15,1086011.0,40685026.77934065
surf,277,320_400,320,400,100.0,normal,JP-HKD,no,10702638000.0,211274530816.0,-9999.0,-9999.0,20600611.114051852,19215199.15,1086011.0,40901821.264051855
surf,277,320_400,320,400,100.0,normal,JP-HR,no,10702638000.0,211191169024.0,-9999.0,-9999.0,22224248.000702698,19215199.15,1086011.0,42525458.1507027
surf,277,320_400,320,400,100.0,normal,JP-KN,no,10702638000.0,212112769024.0,-9999.0,-9999.0,16404521.54834847,19215199.15,1086011.0,36705731.69834847
surf,277,320_400,320,400,100.0,normal,JP-KY,no,10702638000.0,211274530816.0,-9999.0,-9999.0,11031014.663119985,19215199.15,1086011.0,31332224.813119985
surf,277,320_400,320,400,100.0,normal,JP-ON,no,10702638000.0,211385319424.0,-9999.0,-9999.0,31770856.696734726,19215199.15,1086011.0,52072066.846734725
surf,277,320_400,320,400,100.0,normal,JP-TH,no,10702638000.0,211191169024.0,-9999.0,-9999.0,22195358.001075074,19215199.15,1086011.0,42496568.15107507
surf,277,320_400,320,400,100.0,normal,JP-TK,no,10702638000.0,211191169024.0,-9999.0,-9999.0,25982410.000153184,19215199.15,1086011.0,46283620.15015318
surf,277,320_400,320,400,100.0,normal,KE,no,10702638000.0,211939082240.0,-9999.0,-9999.0,5347563.283112569,19215199.15,1086011.0,25648773.43311257
surf,277,320_400,320,400,100.0,normal,KR,no,10702638000.0,211191169024.0,-9999.0,-9999.0,22571698.00213106,19215199.15,1086011.0,42872908.15213106
surf,277,320_400,320,400,100.0,normal,LT,no,10702638000.0,211191169024.0,-9999.0,-9999.0,6683480.001063347,19215199.15,1086011.0,26984690.151063345
surf,277,320_400,320,400,100.0,normal,LU,no,10702638000.0,212012875776.0,-9999.0,-9999.0,9883652.663536508,19215199.15,1086011.0,30184862.813536506
surf,277,320_400,320,400,100.0,normal,LV,no,10702638000.0,211617234944.0,-9999.0,-9999.0,5597023.386652105,19215199.15,1086011.0,25898233.536652103
surf,277,320_400,320,400,100.0,normal,MY,no,10702638000.0,212156153856.0,-9999.0,-9999.0,31467487.737150934,19215199.15,1086011.0,51768697.88715093
surf,277,320_400,320,400,100.0,normal,MY-WM,no,10702638000.0,212156153856.0,-9999.0,-9999.0,36966230.75564484,19215199.15,1086011.0,57267440.90564484
surf,277,320_400,320,400,100.0,normal,NI,no,10702638000.0,212190887936.0,-9999.0,-9999.0,19514147.520045966,19215199.15,1086011.0,39815357.670045964
surf,277,320_400,320,400,100.0,normal,NL,no,10702638000.0,212214726656.0,-9999.0,-9999.0,10030661.167711163,19215199.15,1086011.0,30331871.31771116
surf,277,320_400,320,400,100.0,normal,NO,no,10702638000.0,212343160832.0,-9999.0,-9999.0,1853053.2346030944,19215199.15,1086011.0,22154263.384603094
surf,277,320_400,320,400,100.0,normal,NO-NO1,no,10702638000.0,211191169024.0,-9999.0,-9999.0,1458649.6250269474,19215199.15,1086011.0,21759859.775026947
surf,277,320_400,320,400,100.0,normal,NO-NO2,no,10702638000.0,212343160832.0,-9999.0,-9999.0,1571672.7356626303,19215199.15,1086011.0,21872882.88566263
surf,277,320_400,320,400,100.0,normal,NO-NO3,no,10702638000.0,211191169024.0,-9999.0,-9999.0,1622185.2501906483,19215199.15,1086011.0,21923395.400190648
surf,277,320_400,320,400,100.0,normal,NO-NO4,no,10702638000.0,212343160832.0,-9999.0,-9999.0,3462415.7477463842,19215199.15,1086011.0,23763625.897746384
surf,277,320_400,320,400,100.0,normal,NO-NO5,no,10702638000.0,212343160832.0,-9999.0,-9999.0,1489218.6364338472,19215199.15,1086011.0,21790428.786433846
surf,277,320_400,320,400,100.0,normal,NZ,no,10702638000.0,211629146112.0,-9999.0,-9999.0,7750445.840672359,19215199.15,1086011.0,28051655.990672357
surf,277,320_400,320,400,100.0,normal,PA,no,10702638000.0,211191169024.0,-9999.0,-9999.0,13177706.000411622,19215199.15,1086011.0,33478916.15041162
surf,277,320_400,320,400,100.0,normal,PE,no,10702638000.0,211191169024.0,-9999.0,-9999.0,9284590.000765502,19215199.15,1086011.0,29585800.1507655
surf,277,320_400,320,400,100.0,normal,PH,no,10702638000.0,211274530816.0,-9999.0,-9999.0,36870304.47104297,19215199.15,1086011.0,57171514.62104297
surf,277,320_400,320,400,100.0,normal,PH-LU,no,10702638000.0,211819069440.0,-9999.0,-9999.0,37667151.43993619,19215199.15,1086011.0,57968361.58993619
surf,277,320_400,320,400,100.0,normal,PH-MI,no,10702638000.0,211191169024.0,-9999.0,-9999.0,34946972.00238386,19215199.15,1086011.0,55248182.15238386
surf,277,320_400,320,400,100.0,normal,PH-VI,no,10702638000.0,211191169024.0,-9999.0,-9999.0,33810048.000076324,19215199.15,1086011.0,54111258.15007632
surf,277,320_400,320,400,100.0,normal,PL,no,10702638000.0,212091191296.0,-9999.0,-9999.0,34735961.053027116,19215199.15,1086011.0,55037171.203027114
surf,277,320_400,320,400,100.0,normal,PT,no,10702638000.0,212214726656.0,-9999.0,-9999.0,4147764.9355217735,19215199.15,1086011.0,24448975.085521773
surf,277,320_400,320,400,100.0,normal,RO,no,10702638000.0,212343160832.0,-9999.0,-9999.0,15484565.472957838,19215199.15,1086011.0,35785775.62295784
surf,277,320_400,320,400,100.0,normal,RS,no,10702638000.0,212308426752.0,-9999.0,-9999.0,26172622.22074328,19215199.15,1086011.0,46473832.370743275
surf,277,320_400,320,400,100.0,normal,SE,no,10702638000.0,212251918336.0,-9999.0,-9999.0,1205332.4642161247,19215199.15,1086011.0,21506542.614216123
surf,277,320_400,320,400,100.0,normal,SE-SE1,no,10702638000.0,211952566272.0,-9999.0,-9999.0,851485.5555333389,19215199.15,1086011.0,21152695.705533337
surf,277,320_400,320,400,100.0,normal,SE-SE2,no,10702638000.0,212343160832.0,-9999.0,-9999.0,990665.932252775,19215199.15,1086011.0,21291876.082252774
surf,277,320_400,320,400,100.0,normal,SE-SE3,no,10702638000.0,211862175744.0,-9999.0,-9999.0,1157987.4860087843,19215199.15,1086011.0,21459197.636008784
surf,277,320_400,320,400,100.0,normal,SE-SE4,no,10702638000.0,212343160832.0,-9999.0,-9999.0,1615461.1973643887,19215199.15,1086011.0,21916671.34736439
surf,277,320_400,320,400,100.0,normal,SG,no,10702638000.0,211500711936.0,-9999.0,-9999.0,27645053.171180163,19215199.15,1086011.0,47946263.321180165
surf,277,320_400,320,400,100.0,normal,SI,no,10702638000.0,212156153856.0,-9999.0,-9999.0,9852350.845015954,19215199.15,1086011.0,30153560.995015953
surf,277,320_400,320,400,100.0,normal,SK,no,10702638000.0,212103643136.0,-9999.0,-9999.0,9984643.129486976,19215199.15,1086011.0,30285853.279486977
surf,277,320_400,320,400,100.0,normal,TR,no,10702638000.0,212092026880.0,-9999.0,-9999.0,20944306.079785924,19215199.15,1086011.0,41245516.22978592
surf,277,320_400,320,400,100.0,normal,TW,no,10702638000.0,211385319424.0,-9999.0,-9999.0,27998977.13727993,19215199.15,1086011.0,48300187.28727993
surf,277,320_400,320,400,100.0,normal,US,no,10702638000.0,212343160832.0,-9999.0,-9999.0,21515436.434722602,19215199.15,1086011.0,41816646.5847226
surf,277,320_400,320,400,100.0,normal,US-CAL-BANC,no,10702638000.0,212343160832.0,-9999.0,-9999.0,10312884.186814047,19215199.15,1086011.0,30614094.336814046
surf,277,320_400,320,400,100.0,normal,US-CAL-CISO,no,10702638000.0,212343160832.0,-9999.0,-9999.0,6127325.230733494,19215199.15,1086011.0,26428535.380733494
surf,277,320_400,320,400,100.0,normal,US-CAL-IID,no,10702638000.0,212092026880.0,-9999.0,-9999.0,22018852.44844387,19215199.15,1086011.0,42320062.598443866
surf,277,320_400,320,400,100.0,normal,US-CAL-LDWP,no,10702638000.0,211191169024.0,-9999.0,-9999.0,15261492.000612084,19215199.15,1086011.0,35562702.150612086
surf,277,320_400,320,400,100.0,normal,US-CAL-TIDC,no,10702638000.0,212343160832.0,-9999.0,-9999.0,17763900.366767574,19215199.15,1086011.0,38065110.51676758
surf,277,320_400,320,400,100.0,normal,US-CAR-CPLE,no,10702638000.0,212343160832.0,-9999.0,-9999.0,16229433.251261352,19215199.15,1086011.0,36530643.40126135
