workload,NoH,battery,allocationType,carbon_trace,failures,runtime,energy_usage,scheduler_delay,SLA_violations,carbon_emission,embodied_carbon_host,embodied_carbon_battery,total_carbon
marconi,972,12000_1000,normal,GB-NIR,no,2571322000,1680827200000.0,-9999.0,-9999.0,122844632.05607852,56142878.572602734,9784330.0,188771840.62868124
marconi,972,12000_1000,normal,IN-NO,no,2571322000,1717400400000.0,-9999.0,-9999.0,253704472.12987608,56142878.572602734,9784330.0,319631680.7024788
marconi,972,12000_1000,normal,BA,no,2571322000,1723712300000.0,-9999.0,-9999.0,174785828.13452458,56142878.572602734,9784330.0,240713036.70712733
marconi,972,12000_1000,normal,IE,no,2571322000,1724027200000.0,-9999.0,-9999.0,135606688.62020615,56142878.572602734,9784330.0,201533897.19280887
marconi,972,12000_1000,normal,US-FLA-FPL,no,2571322000,1724027200000.0,-9999.0,-9999.0,145975127.77622378,56142878.572602734,9784330.0,211902336.34882653
marconi,972,12000_1000,normal,IN-NE,no,2571322000,1723712300000.0,-9999.0,-9999.0,213571200.3724596,56142878.572602734,9784330.0,279498408.94506234
marconi,972,12000_1000,normal,US-SW-SRP,no,2571322000,1704582200000.0,-9999.0,-9999.0,61851126.68982813,56142878.572602734,9784330.0,127778335.26243086
marconi,972,12000_1000,normal,US-NW-GCPD,no,2571322000,1724027200000.0,-9999.0,-9999.0,23358225.149251062,56142878.572602734,9784330.0,89285433.7218538
marconi,972,12000_1000,normal,IN-EA,no,2571322000,1703828800000.0,-9999.0,-9999.0,365581127.12883145,56142878.572602734,9784330.0,431508335.7014342
marconi,972,12000_1000,normal,CR,no,2571322000,1724027200000.0,-9999.0,-9999.0,66426284.15738328,56142878.572602734,9784330.0,132353492.72998601
marconi,972,12000_1000,normal,US-NW-TPWR,no,2571322000,1724027200000.0,-9999.0,-9999.0,31296556.2581994,56142878.572602734,9784330.0,97223764.83080214
marconi,972,12000_1000,normal,KR,no,2571322000,1724027200000.0,-9999.0,-9999.0,184740054.54545453,56142878.572602734,9784330.0,250667263.11805725
marconi,972,12000_1000,normal,PT,no,2571322000,1718692900000.0,-9999.0,-9999.0,33753746.17018464,56142878.572602734,9784330.0,99680954.74278738
marconi,972,12000_1000,normal,NO-NO3,no,2571322000,1685212000000.0,-9999.0,-9999.0,13491568.558074543,56142878.572602734,9784330.0,79418777.13067728
marconi,972,12000_1000,normal,CZ,no,2571322000,1724027200000.0,-9999.0,-9999.0,212009749.88180983,56142878.572602734,9784330.0,277936958.4544126
marconi,972,12000_1000,normal,JP-KN,no,2571322000,1711892500000.0,-9999.0,-9999.0,151850451.94227272,56142878.572602734,9784330.0,217777660.51487547
marconi,972,12000_1000,normal,US-CAL-IID,no,2571322000,1724027200000.0,-9999.0,-9999.0,188995142.5505326,56142878.572602734,9784330.0,254922351.12313533
marconi,972,12000_1000,normal,IN-SO,no,2571322000,1717400400000.0,-9999.0,-9999.0,263420631.2011079,56142878.572602734,9784330.0,329347839.7737106
marconi,972,12000_1000,normal,BR-NE,no,2571322000,1713393100000.0,-9999.0,-9999.0,18585561.277275898,56142878.572602734,9784330.0,84512769.84987864
marconi,972,12000_1000,normal,IT-SIC,no,2571322000,1724027200000.0,-9999.0,-9999.0,99105382.07427987,56142878.572602734,9784330.0,165032590.6468826
marconi,972,12000_1000,normal,FI,no,2571322000,1724027200000.0,-9999.0,-9999.0,45485128.88863015,56142878.572602734,9784330.0,111412337.46123289
marconi,972,12000_1000,normal,US-SW-AZPS,no,2571322000,1704582200000.0,-9999.0,-9999.0,106469610.78015348,56142878.572602734,9784330.0,172396819.3527562
marconi,972,12000_1000,normal,US-NW-AVA,no,2571322000,1724027200000.0,-9999.0,-9999.0,106192512.0606662,56142878.572602734,9784330.0,172119720.63326895
marconi,972,12000_1000,normal,IT-CSO,no,2571322000,1724027200000.0,-9999.0,-9999.0,89809589.79538512,56142878.572602734,9784330.0,155736798.36798787
marconi,972,12000_1000,normal,AU-WA,no,2571322000,1712029600000.0,-9999.0,-9999.0,99648391.38957256,56142878.572602734,9784330.0,165575599.9621753
marconi,972,12000_1000,normal,US-NW-NWMT,no,2571322000,1680827200000.0,-9999.0,-9999.0,244620944.0425737,56142878.572602734,9784330.0,310548152.61517644
marconi,972,12000_1000,normal,AU-QLD,no,2571322000,1709254600000.0,-9999.0,-9999.0,200215355.20059288,56142878.572602734,9784330.0,266142563.77319562
marconi,972,12000_1000,normal,US-NY-NYIS,no,2571322000,1724027200000.0,-9999.0,-9999.0,128253273.30730627,56142878.572602734,9784330.0,194180481.879909
marconi,972,12000_1000,shifting,JP-CB,no,2571868000,1710131200000.0,-9999.0,-9999.0,169740438.3186073,56142878.572602734,9786408.0,235669724.89121002
marconi,972,12000_1000,shifting,US-MIDW-AECI,no,2571850000,1718651300000.0,-9999.0,-9999.0,225811047.24071875,56142878.572602734,9786339.0,291740264.8133215
marconi,972,12000_1000,shifting,PE,no,2573332000,1724719800000.0,-9999.0,-9999.0,59348998.3219127,56142878.572602734,9791979.0,125283855.89451542
marconi,972,12000_1000,shifting,SI,no,2575994000,1725643600000.0,-9999.0,-9999.0,100154326.1643249,56142878.572602734,9802108.0,166099312.73692763
marconi,972,12000_1000,shifting,RS,no,2581961000,1727658600000.0,-9999.0,-9999.0,222532161.4240652,56142878.572602734,9824814.0,288499853.9966679
marconi,972,12000_1000,shifting,US-FLA-SEC,no,2580532000,1725927800000.0,-9999.0,-9999.0,236721728.5988946,56142878.572602734,9819376.0,302683983.17149734
marconi,972,12000_1000,shifting,SE-SE1,no,2576932000,1714641800000.0,-9999.0,-9999.0,6838197.50861044,56142878.572602734,9805677.0,72786753.08121318
marconi,972,12000_1000,shifting,US-SW-EPE,no,2571322000,1715382600000.0,-9999.0,-9999.0,169636270.67190024,56142878.572602734,9784330.0,235563479.24450296
marconi,972,12000_1000,shifting,US-NW-PSEI,no,2582051000,1724923500000.0,-9999.0,-9999.0,75624554.0751184,56142878.572602734,9825156.0,141592588.6477211
marconi,972,12000_1000,shifting,PH-LU,no,2571868000,1711730600000.0,-9999.0,-9999.0,291978018.673723,56142878.572602734,9786408.0,357907305.24632573
marconi,972,12000_1000,shifting,UY,no,2571322000,1680827200000.0,-9999.0,-9999.0,21518364.003899418,56142878.572602734,9784330.0,87445572.57650214
marconi,972,12000_1000,shifting,US-SW-PNM,no,2571322000,1704267500000.0,-9999.0,-9999.0,104825103.45665188,56142878.572602734,9784330.0,170752312.02925462
marconi,972,12000_1000,shifting,US-CAR-SC,no,2571322000,1697017000000.0,-9999.0,-9999.0,243107203.39788696,56142878.572602734,9784330.0,309034411.9704897
marconi,972,12000_1000,shifting,US-MIDW-MISO,no,2581297000,1724917200000.0,-9999.0,-9999.0,185522332.3744313,56142878.572602734,9822287.0,251487497.94703406
marconi,972,12000_1000,shifting,RO,no,2583101000,1728042900000.0,-9999.0,-9999.0,133440792.06542736,56142878.572602734,9829151.0,199412821.6380301
marconi,972,12000_1000,shifting,LT,no,2576932000,1725955200000.0,-9999.0,-9999.0,60512024.76111668,56142878.572602734,9805677.0,126460580.33371942
marconi,972,12000_1000,shifting,JP-ON,no,2571917000,1707048300000.0,-9999.0,-9999.0,235752723.2026464,56142878.572602734,9786594.0,301682195.7752491
marconi,972,12000_1000,shifting,US-CAR-DUK,no,2575681000,1725536400000.0,-9999.0,-9999.0,112878345.89915705,56142878.572602734,9800917.0,178822141.4717598
marconi,972,12000_1000,shifting,US-NW-IPCO,no,2571322000,1710210800000.0,-9999.0,-9999.0,95948891.03147924,56142878.572602734,9784330.0,161876099.604082
marconi,972,12000_1000,shifting,NL,no,2571850000,1686473800000.0,-9999.0,-9999.0,105871044.04803024,56142878.572602734,9786339.0,171800261.62063298
marconi,972,12000_1000,shifting,SE-SE2,no,2576932000,1725965700000.0,-9999.0,-9999.0,8539863.965227105,56142878.572602734,9805677.0,74488419.53782985
marconi,972,12000_1000,shifting,IT-NO,no,2574309000,1722549300000.0,-9999.0,-9999.0,111714198.9209266,56142878.572602734,9795696.0,177652773.49352932
marconi,972,12000_1000,shifting,US-NW-WACM,no,2582546000,1723710800000.0,-9999.0,-9999.0,270235430.4673209,56142878.572602734,9827040.0,336205349.03992367
marconi,972,12000_1000,shifting,SK,no,2574578000,1725139300000.0,-9999.0,-9999.0,83363997.00218777,56142878.572602734,9796720.0,149303595.5747905
marconi,972,12000_1000,shifting,US-CAL-BANC,no,2571322000,1680849100000.0,-9999.0,-9999.0,85674032.04079427,56142878.572602734,9784330.0,151601240.613397
marconi,972,12000_1000,shifting,US-FLA-JEA,no,2575681000,1725513900000.0,-9999.0,-9999.0,278986621.18665564,56142878.572602734,9800917.0,344930416.7592584
marconi,972,12000_1000,shifting,PH,no,2571868000,1711722000000.0,-9999.0,-9999.0,283828025.33235776,56142878.572602734,9786408.0,349757311.9049605
marconi,972,12000_1000,shifting,BE,no,2574585000,1722457700000.0,-9999.0,-9999.0,64702588.14847312,56142878.572602734,9796747.0,130642213.72107586
marconi,972,12000_1000,shifting,IT,no,2581778000,1727591700000.0,-9999.0,-9999.0,106727024.30733342,56142878.572602734,9824117.0,172694019.87993616
marconi,972,12000_1000,shifting,JP-HKD,no,2571928000,1710279900000.0,-9999.0,-9999.0,166802995.9554405,56142878.572602734,9786636.0,232732510.5280432
marconi,972,12000_1000,shifting,US-CENT-SWPP,no,2571322000,1717392200000.0,-9999.0,-9999.0,131129211.75769472,56142878.572602734,9784330.0,197056420.33029747
marconi,972,12000_1000,shifting,SE-SE3,no,2572081000,1724293800000.0,-9999.0,-9999.0,10793967.174825177,56142878.572602734,9787218.0,76724063.74742791
marconi,972,12000_1000,shifting,PH-MI,no,2571322000,1724034400000.0,-9999.0,-9999.0,259000113.4510728,56142878.572602734,9784330.0,324927322.02367556
marconi,972,12000_1000,shifting,US-NW-WAUW,no,2572299000,1717344000000.0,-9999.0,-9999.0,98525298.1243158,56142878.572602734,9788048.0,164456224.69691855
marconi,972,12000_1000,shifting,AU,no,2571868000,1708683300000.0,-9999.0,-9999.0,163804082.84834552,56142878.572602734,9786408.0,229733369.42094827
marconi,972,12000_1000,shifting,AU-NT,no,2575681000,1725511800000.0,-9999.0,-9999.0,228102840.588926,56142878.572602734,9800917.0,294046636.1615287
marconi,972,12000_1000,shifting,US-NW-GRID,no,2572818000,1700185200000.0,-9999.0,-9999.0,211169660.8088425,56142878.572602734,9790023.0,277102562.3814452
marconi,972,12000_1000,shifting,SE-SE4,no,2572081000,1713420500000.0,-9999.0,-9999.0,15697008.620316898,56142878.572602734,9787218.0,81627105.19291963
marconi,972,12000_1000,shifting,US-MIDA-PJM,no,2579266000,1726730300000.0,-9999.0,-9999.0,161779633.55892524,56142878.572602734,9814559.0,227737071.13152796
marconi,972,12000_1000,shifting,US-CAL-CISO,no,2573042000,1701616400000.0,-9999.0,-9999.0,53025149.90622662,56142878.572602734,9790875.0,118958903.47882935
marconi,972,12000_1000,shifting,JP-HR,no,2571917000,1710201600000.0,-9999.0,-9999.0,172039309.3971627,56142878.572602734,9786594.0,237968781.96976542
marconi,972,12000_1000,shifting,JP-KY,no,2571868000,1710187900000.0,-9999.0,-9999.0,75799642.62395856,56142878.572602734,9786408.0,141728929.19656128
marconi,972,12000_1000,shifting,MY,no,2582134000,1721161900000.0,-9999.0,-9999.0,247120760.6857396,56142878.572602734,9825472.0,313089111.2583423
marconi,972,12000_1000,shifting,SE,no,2575681000,1725515700000.0,-9999.0,-9999.0,11090507.433012636,56142878.572602734,9800917.0,77034303.00561537
marconi,972,12000_1000,shifting,PL,no,2582330000,1721490000000.0,-9999.0,-9999.0,305536327.0944278,56142878.572602734,9826218.0,371505423.6670306
marconi,972,12000_1000,shifting,IT-CNO,no,2581499000,1723678000000.0,-9999.0,-9999.0,91012698.67843318,56142878.572602734,9823056.0,156978633.25103593
marconi,972,12000_1000,shifting,US-NW-BPAT,no,2581420000,1724925300000.0,-9999.0,-9999.0,43527601.67663191,56142878.572602734,9822755.0,109493235.24923465
marconi,972,12000_1000,shifting,TR,no,2581622000,1724944500000.0,-9999.0,-9999.0,190350692.67342097,56142878.572602734,9823524.0,256317095.2460237
marconi,972,12000_1000,shifting,US,no,2571874000,1696839600000.0,-9999.0,-9999.0,165559382.2436449,56142878.572602734,9786431.0,231488691.81624764
marconi,972,12000_1000,shifting,US-NW-CHPD,no,2571322000,1700293200000.0,-9999.0,-9999.0,11368632.789677177,56142878.572602734,9784330.0,77295841.3622799
marconi,972,12000_1000,shifting,AU-NSW,no,2571853000,1708695700000.0,-9999.0,-9999.0,169205665.83188102,56142878.572602734,9786351.0,235134895.40448374
marconi,972,12000_1000,shifting,US-CAL-TIDC,no,2571322000,1680850200000.0,-9999.0,-9999.0,173810256.0329925,56142878.572602734,9784330.0,239737464.60559523
marconi,972,12000_1000,shifting,DK-BHM,no,2581725000,1722430700000.0,-9999.0,-9999.0,20122595.56170946,56142878.572602734,9823916.0,86089390.1343122
marconi,972,12000_1000,shifting,BR-CS,no,2571928000,1711400400000.0,-9999.0,-9999.0,27716989.831536826,56142878.572602734,9786636.0,93646504.40413956
marconi,972,12000_1000,shifting,US-SE-SOCO,no,2575681000,1725521300000.0,-9999.0,-9999.0,169555849.84019193,56142878.572602734,9800917.0,235499645.41279465
marconi,972,12000_1000,shifting,NO-NO1,no,2582276000,1727759100000.0,-9999.0,-9999.0,12301493.482276982,56142878.572602734,9826012.0,78270384.05487971
marconi,972,12000_1000,shifting,PA,no,2571868000,1724216500000.0,-9999.0,-9999.0,106888236.99732566,56142878.572602734,9786408.0,172817523.5699284
marconi,972,12000_1000,shifting,NI,no,2620800000,1740937600000.0,-9999.0,-9999.0,134880495.44654277,56142878.572602734,9972603.0,200995977.0191455
marconi,972,12000_1000,shifting,CL-SEN,no,2579362000,1726862000000.0,-9999.0,-9999.0,78559412.14128008,56142878.572602734,9814924.0,144517214.7138828
marconi,972,12000_1000,shifting,US-CAR-YAD,no,2582274000,1727753100000.0,-9999.0,-9999.0,13808925.367496504,56142878.572602734,9826005.0,79777808.94009924
marconi,972,12000_1000,shifting,DK-DK1,no,2571850000,1724224500000.0,-9999.0,-9999.0,56798490.43834736,56142878.572602734,9786339.0,122727708.01095009
marconi,972,12000_1000,shifting,US-CAR-CPLW,no,2571868000,1724225200000.0,-9999.0,-9999.0,165069852.05516738,56142878.572602734,9786408.0,230999138.62777013
marconi,972,12000_1000,shifting,CH,no,2571928000,1721238600000.0,-9999.0,-9999.0,23871198.884329136,56142878.572602734,9786636.0,89800713.45693187
marconi,972,12000_1000,shifting,IL,no,2582681000,1721193300000.0,-9999.0,-9999.0,224513229.03263608,56142878.572602734,9827553.0,290483660.6052388
marconi,972,12000_1000,shifting,US-FLA-GVL,no,2575681000,1725529700000.0,-9999.0,-9999.0,251857017.82449788,56142878.572602734,9800917.0,317800813.3971006
marconi,972,12000_1000,shifting,FR,no,2571863000,1723729600000.0,-9999.0,-9999.0,17401494.699975744,56142878.572602734,9786389.0,83330762.27257848
marconi,972,12000_1000,shifting,IN,no,2573350000,1717263900000.0,-9999.0,-9999.0,305642087.85297614,56142878.572602734,9792047.0,371577013.4255789
marconi,972,12000_1000,shifting,GR,no,2582670000,1719905600000.0,-9999.0,-9999.0,111658267.33049856,56142878.572602734,9827511.0,177628656.9031013
marconi,972,12000_1000,shifting,US-NW-PACE,no,2571322000,1698698600000.0,-9999.0,-9999.0,210757305.8209563,56142878.572602734,9784330.0,276684514.39355904
marconi,972,12000_1000,shifting,US-NW-NEVP,no,2571322000,1701762400000.0,-9999.0,-9999.0,136703615.56085542,56142878.572602734,9784330.0,202630824.13345814
marconi,972,12000_1000,shifting,US-NW-PACW,no,2578451000,1683277900000.0,-9999.0,-9999.0,79666621.95337717,56142878.572602734,9811457.0,145620957.5259799
marconi,972,12000_1000,shifting,SG,no,2571868000,1711690700000.0,-9999.0,-9999.0,215780636.5872072,56142878.572602734,9786408.0,281709923.15980995
marconi,972,12000_1000,shifting,IT-SO,no,2581499000,1724923100000.0,-9999.0,-9999.0,87187425.10804954,56142878.572602734,9823056.0,153153359.68065226
marconi,972,12000_1000,shifting,AU-TAS,no,2571322000,1714556400000.0,-9999.0,-9999.0,51247680.67199344,56142878.572602734,9784330.0,117174889.24459618
marconi,972,12000_1000,shifting,JP-CG,no,2571868000,1710204900000.0,-9999.0,-9999.0,155495564.5585567,56142878.572602734,9786408.0,221424851.13115942
marconi,972,12000_1000,shifting,AU-VIC,no,2571868000,1708702600000.0,-9999.0,-9999.0,183446399.2317928,56142878.572602734,9786408.0,249375685.80439556
marconi,972,12000_1000,shifting,US-NE-ISNE,no,2582051000,1727682300000.0,-9999.0,-9999.0,118836456.39496888,56142878.572602734,9825156.0,184804490.96757162
marconi,972,12000_1000,shifting,JP-TH,no,2571868000,1710153000000.0,-9999.0,-9999.0,181091380.3651314,56142878.572602734,9786408.0,247020666.93773413
marconi,972,12000_1000,shifting,EE,no,2574778000,1725207300000.0,-9999.0,-9999.0,145247676.3046775,56142878.572602734,9797481.0,211188035.87728024
marconi,972,12000_1000,shifting,NZ,no,2571322000,1721513100000.0,-9999.0,-9999.0,56119023.61534696,56142878.572602734,9784330.0,122046232.18794969
marconi,972,12000_1000,shifting,GB,no,2571853000,1721227000000.0,-9999.0,-9999.0,61568076.332340606,56142878.572602734,9786351.0,127497305.90494335
marconi,972,12000_1000,shifting,CA-ON,no,2571322000,1694925500000.0,-9999.0,-9999.0,33556282.450545765,56142878.572602734,9784330.0,99483491.0231485
marconi,972,12000_1000,shifting,DE,no,2583285000,1719874500000.0,-9999.0,-9999.0,137368804.0618967,56142878.572602734,9829852.0,203341534.63449943
marconi,972,12000_1000,shifting,US-FLA-FMPP,no,2579362000,1726797300000.0,-9999.0,-9999.0,242085764.1804629,56142878.572602734,9814924.0,308043566.75306565
marconi,972,12000_1000,shifting,JP-TK,no,2571868000,1710163600000.0,-9999.0,-9999.0,194468402.63027903,56142878.572602734,9786408.0,260397689.20288175
marconi,972,12000_1000,shifting,US-CENT-SPA,no,2582274000,1725591200000.0,-9999.0,-9999.0,28844431.162141744,56142878.572602734,9826005.0,94813314.73474447
marconi,972,12000_1000,shifting,IS,no,2574368000,1724349000000.0,-9999.0,-9999.0,13210183.07306977,56142878.572602734,9795921.0,79148982.6456725
marconi,972,12000_1000,shifting,PH-VI,no,2571868000,1711683500000.0,-9999.0,-9999.0,258311195.4302246,56142878.572602734,9786408.0,324240482.00282735
marconi,972,12000_1000,shifting,US-NW-PSCO,no,2582524000,1727851500000.0,-9999.0,-9999.0,164090319.42428693,56142878.572602734,9826956.0,230060153.99688965
marconi,972,12000_1000,shifting,BR-S,no,2571905000,1681068100000.0,-9999.0,-9999.0,30285934.00717093,56142878.572602734,9786549.0,96215361.57977366
marconi,972,12000_1000,shifting,NO-NO5,no,2574515000,1725170800000.0,-9999.0,-9999.0,12230418.51192373,56142878.572602734,9796480.0,78169777.08452646
marconi,972,12000_1000,shifting,JP,no,2571868000,1710198600000.0,-9999.0,-9999.0,166326927.05415362,56142878.572602734,9786408.0,232256213.62675637
marconi,972,12000_1000,shifting,IT-SAR,no,2571850000,1718682300000.0,-9999.0,-9999.0,193175851.4550737,56142878.572602734,9786339.0,259105069.02767646
marconi,972,12000_1000,shifting,US-SW-TEPC,no,2571322000,1701106000000.0,-9999.0,-9999.0,204029165.9954973,56142878.572602734,9784330.0,269956374.56810004
marconi,972,12000_1000,shifting,BR,no,2571928000,1701742200000.0,-9999.0,-9999.0,27196847.32095945,56142878.572602734,9786636.0,93126361.89356218
marconi,972,12000_1000,shifting,DK-DK2,no,2581733000,1727570800000.0,-9999.0,-9999.0,65187680.15449811,56142878.572602734,9823946.0,131154504.72710085
marconi,972,12000_1000,shifting,US-NW-PGE,no,2575364000,1682203500000.0,-9999.0,-9999.0,86226071.60298774,56142878.572602734,9799711.0,152168661.17559046
marconi,972,12000_1000,shifting,LU,no,2571897000,1722478100000.0,-9999.0,-9999.0,102494632.0275018,56142878.572602734,9786518.0,168424028.60010454
marconi,972,12000_1000,shifting,HR,no,2582411000,1727817600000.0,-9999.0,-9999.0,88733799.36711134,56142878.572602734,9826526.0,154703203.93971407
marconi,972,12000_1000,shifting,BG,no,2581366000,1727505100000.0,-9999.0,-9999.0,124252464.60360049,56142878.572602734,9822549.0,190217892.17620322
marconi,972,12000_1000,shifting,US-MIDW-LGEE,no,2573350000,1724747600000.0,-9999.0,-9999.0,396163512.6068239,56142878.572602734,9792047.0,462098438.17942667
marconi,972,12000_1000,shifting,MY-WM,no,2583801000,1721186100000.0,-9999.0,-9999.0,290235317.7462153,56142878.572602734,9831815.0,356210011.31881803
marconi,972,12000_1000,shifting,AT,no,2582080000,1727687000000.0,-9999.0,-9999.0,52089947.46951014,56142878.572602734,9825266.0,118058092.04211287
marconi,972,12000_1000,shifting,US-FLA-TEC,no,2580550000,1727166500000.0,-9999.0,-9999.0,208594406.61306363,56142878.572602734,9819444.0,274556729.1856664
marconi,972,12000_1000,shifting,ZA,no,2582063000,1724921500000.0,-9999.0,-9999.0,325212553.82454044,56142878.572602734,9825202.0,391180634.3971432
marconi,972,12000_1000,shifting,LV,no,2571850000,1724207000000.0,-9999.0,-9999.0,50647287.6596875,56142878.572602734,9786339.0,116576505.23229024
marconi,972,12000_1000,shifting,AU-SA,no,2571928000,1719960200000.0,-9999.0,-9999.0,44614111.72707162,56142878.572602734,9786636.0,110543626.29967436
marconi,972,12000_1000,shifting,US-TEN-TVA,no,2582042000,1727712700000.0,-9999.0,-9999.0,142454420.3982881,56142878.572602734,9825122.0,208422420.97089082
marconi,972,12000_1000,shifting,US-NW-DOPD,no,2582564000,1720814300000.0,-9999.0,-9999.0,11538619.557526646,56142878.572602734,9827108.0,77508606.13012938
marconi,972,12000_1000,shifting,HU,no,2581874000,1727680000000.0,-9999.0,-9999.0,100672871.95457949,56142878.572602734,9824482.0,166640232.52718222
marconi,972,12000_1000,shifting,DK,no,2578472000,1726461400000.0,-9999.0,-9999.0,60928404.67631804,56142878.572602734,9811537.0,126882820.24892077
marconi,972,12000_1000,shifting,TW,no,2571888000,1711652000000.0,-9999.0,-9999.0,210510990.12048027,56142878.572602734,9786484.0,276440352.693083
marconi,972,12000_1000,shifting,NO-NO2,no,2571322000,1724037700000.0,-9999.0,-9999.0,15601929.903950462,56142878.572602734,9784330.0,81529138.4765532
marconi,972,12000_1000,shifting,US-CAR-SCEG,no,2575681000,1725511100000.0,-9999.0,-9999.0,171800344.5063285,56142878.572602734,9800917.0,237744140.0789312
marconi,972,12000_1000,shifting,IN-WE,no,2583663000,1717324000000.0,-9999.0,-9999.0,348585136.5592526,56142878.572602734,9831290.0,414559305.13185537
marconi,972,12000_1000,shifting,US-NW-SCL,no,2581499000,1724914100000.0,-9999.0,-9999.0,30974634.67479559,56142878.572602734,9823056.0,96940569.24739832
marconi,972,12000_1000,shifting,ES,no,2581778000,1722433400000.0,-9999.0,-9999.0,38197378.15836886,56142878.572602734,9824117.0,104164373.7309716
marconi,972,12000_1000,shifting,BR-N,no,2571928000,1713295900000.0,-9999.0,-9999.0,30598997.885264777,56142878.572602734,9786636.0,96528512.4578675
marconi,972,12000_1000,shifting,CA-QC,no,2572075000,1681111100000.0,-9999.0,-9999.0,16243498.001820171,56142878.572602734,9787196.0,82173572.57442291
marconi,972,12000_1000,shifting,KE,no,2571917000,1712074000000.0,-9999.0,-9999.0,43799708.393627554,56142878.572602734,9786594.0,109729180.96623029
marconi,972,12000_1000,shifting,US-FLA-TAL,no,2575681000,1725583500000.0,-9999.0,-9999.0,199883033.8608724,56142878.572602734,9800917.0,265826829.43347514
marconi,972,12000_1000,shifting,NO-NO4,no,2571322000,1723210300000.0,-9999.0,-9999.0,23289170.40557016,56142878.572602734,9784330.0,89216378.9781729
marconi,972,12000_1000,shifting,US-CAL-LDWP,no,2572372000,1698296400000.0,-9999.0,-9999.0,109926198.11357164,56142878.572602734,9788326.0,175857402.6861744
marconi,972,12000_1000,shifting,NO,no,2571322000,1724077700000.0,-9999.0,-9999.0,15098907.140982626,56142878.572602734,9784330.0,81026115.71358536
marconi,972,12000_1000,shifting,US-SW-WALC,no,2574436000,1710950700000.0,-9999.0,-9999.0,104615232.91274756,56142878.572602734,9796180.0,170554291.4853503
marconi,972,12000_1000,shifting,CY,no,2580550000,1719904500000.0,-9999.0,-9999.0,202387694.55603948,56142878.572602734,9819444.0,268350017.1286422
marconi,972,12000_1000,shifting,US-TEX-ERCO,no,2571322000,1721182600000.0,-9999.0,-9999.0,123058918.18422112,56142878.572602734,9784330.0,188986126.75682384
marconi,972,12000_1000,shifting,US-FLA-FPC,no,2575681000,1725513100000.0,-9999.0,-9999.0,207681505.07999507,56142878.572602734,9800917.0,273625300.6525978
marconi,972,12000_1000,shifting,HK,no,2582274000,1727753100000.0,-9999.0,-9999.0,203268042.07296,56142878.572602734,9826005.0,269236925.6455627
marconi,972,12000_1000,shifting,US-CAR-CPLE,no,2579281000,1726837800000.0,-9999.0,-9999.0,91117482.75155888,56142878.572602734,9814616.0,157074977.32416162
marconi,972,12000_1000,shifting,GB-NIR,no,2576950000,1682745700000.0,-9999.0,-9999.0,121944969.54484852,56142878.572602734,9805746.0,187893594.11745125
marconi,972,12000_1000,shifting,IN-NO,no,2573350000,1717266700000.0,-9999.0,-9999.0,253585149.94235831,56142878.572602734,9792047.0,319520075.51496106
marconi,972,12000_1000,shifting,BA,no,2571865000,1723719900000.0,-9999.0,-9999.0,174333446.5963452,56142878.572602734,9786396.0,240262721.16894794
marconi,972,12000_1000,shifting,IE,no,2581360000,1727479200000.0,-9999.0,-9999.0,133599302.37992616,56142878.572602734,9822527.0,199564707.9525289
marconi,972,12000_1000,shifting,US-FLA-FPL,no,2579281000,1726782900000.0,-9999.0,-9999.0,145754907.220524,56142878.572602734,9814616.0,211712401.79312676
marconi,972,12000_1000,shifting,IN-NE,no,2575059000,1723701300000.0,-9999.0,-9999.0,213064950.3896756,56142878.572602734,9798550.0,279006378.9622783
marconi,972,12000_1000,shifting,US-SW-SRP,no,2571322000,1704291900000.0,-9999.0,-9999.0,61820336.1256727,56142878.572602734,9784330.0,127747544.69827543
marconi,972,12000_1000,shifting,US-NW-GCPD,no,2571322000,1724030100000.0,-9999.0,-9999.0,23094277.149251062,56142878.572602734,9784330.0,89021485.7218538
marconi,972,12000_1000,shifting,IN-EA,no,2571322000,1703218600000.0,-9999.0,-9999.0,365569829.9715632,56142878.572602734,9784330.0,431497038.54416597
marconi,972,12000_1000,shifting,CR,no,2574971000,1725284100000.0,-9999.0,-9999.0,66344502.24055888,56142878.572602734,9798215.0,132285595.81316161
marconi,972,12000_1000,shifting,US-NW-TPWR,no,2582050000,1724929700000.0,-9999.0,-9999.0,31226310.92953236,56142878.572602734,9825152.0,97194341.5021351
marconi,972,12000_1000,shifting,KR,no,2571850000,1724214500000.0,-9999.0,-9999.0,184401366.1400957,56142878.572602734,9786339.0,250330583.71269846
marconi,972,12000_1000,shifting,PT,no,2571928000,1718658000000.0,-9999.0,-9999.0,33494943.32590009,56142878.572602734,9786636.0,99424457.89850283
marconi,972,12000_1000,shifting,NO-NO3,no,2571322000,1683804700000.0,-9999.0,-9999.0,13461728.181350963,56142878.572602734,9784330.0,79388936.7539537
marconi,972,12000_1000,shifting,CZ,no,2581778000,1727610200000.0,-9999.0,-9999.0,210921934.356217,56142878.572602734,9824117.0,276888929.9288197
marconi,972,12000_1000,shifting,JP-KN,no,2571917000,1711376400000.0,-9999.0,-9999.0,151876812.52604225,56142878.572602734,9786594.0,217806285.09864497
marconi,972,12000_1000,shifting,US-CAL-IID,no,2571322000,1724029600000.0,-9999.0,-9999.0,188928551.597612,56142878.572602734,9784330.0,254855760.1702147
